Round,FirmID,Price,Quantity,Profit
1,1,7.0,700.0000000007001,3500
1,2,7.0,700.0000000007001,3500
2,1,6.0,900.0000000009001,3600
2,2,7.0,600.0000000006,3000
3,1,6.0,800.0000000008001,3200
3,2,6.0,800.0000000008001,3200
4,1,5.0,1000.0000000010001,3000
4,2,6.0,700.0000000007001,2800
5,1,5.0,1000.0000000010001,3000
5,2,6.0,700.0000000007001,2800
6,1,5.0,900.0000000009001,2700
6,2,5.0,900.0000000009001,2700
7,1,6.0,700.0000000007001,2800
7,2,5.0,1000.0000000010001,3000
8,1,6.0,800.0000000008001,3200
8,2,6.0,800.0000000008001,3200
9,1,5.0,1000.0000000010001,3000
9,2,6.0,700.0000000007001,2800
10,1,5.0,900.0000000009001,2700
10,2,5.0,900.0000000009001,2700
11,1,5.0,900.0000000009001,2700
11,2,5.0,900.0000000009001,2700
12,1,6.0,800.0000000008001,3200
12,2,6.0,800.0000000008001,3200
13,1,6.0,700.0000000007001,2800
13,2,5.0,1000.0000000010001,3000
14,1,5.0,900.0000000009001,2700
14,2,5.0,900.0000000009001,2700
15,1,5.0,900.0000000009001,2700
15,2,5.0,900.0000000009001,2700
16,1,7.0,500.00000000050005,2500
16,2,5.0,1100.0000000011003,3300
17,1,6.0,750.0000000007501,3000
17,2,5.5,900.0000000009,3150
18,1,6.0,750.0000000007501,3000
18,2,5.5,900.0000000009,3150
19,1,6.0,800.0000000008001,3200
19,2,6.0,800.0000000008001,3200
