Round,FirmID,Price,Quantity,Profit
1,1,7.0,700.0000000007001,3500
1,2,7.0,700.0000000007001,3500
2,1,7.0,700.0000000007001,3500
2,2,7.0,700.0000000007001,3500
3,1,7.0,700.0000000007001,3500
3,2,7.0,700.0000000007001,3500
4,1,7.0,700.0000000007001,3500
4,2,7.0,700.0000000007001,3500
5,1,7.0,700.0000000007001,3500
5,2,7.0,700.0000000007001,3500
6,1,7.0,700.0000000007001,3500
6,2,7.0,700.0000000007001,3500
7,1,7.0,700.0000000007001,3500
7,2,7.0,700.0000000007001,3500
8,1,7.0,700.0000000007001,3500
8,2,7.0,700.0000000007001,3500
9,1,7.0,700.0000000007001,3500
9,2,7.0,700.0000000007001,3500
10,1,7.0,700.0000000007001,3500
10,2,7.0,700.0000000007001,3500
11,1,7.0,700.0000000007001,3500
11,2,7.0,700.0000000007001,3500
12,1,7.0,700.0000000007001,3500
12,2,7.0,700.0000000007001,3500
13,1,7.0,700.0000000007001,3500
13,2,7.0,700.0000000007001,3500
14,1,7.0,700.0000000007001,3500
14,2,7.0,700.0000000007001,3500
15,1,7.0,700.0000000007001,3500
15,2,7.0,700.0000000007001,3500
16,1,7.0,700.0000000007001,3500
16,2,7.0,700.0000000007001,3500
17,1,7.0,700.0000000007001,3500
17,2,7.0,700.0000000007001,3500
18,1,7.0,700.0000000007001,3500
18,2,7.0,700.0000000007001,3500
19,1,7.0,700.0000000007001,3500
19,2,7.0,700.0000000007001,3500
