Round,FirmID,Price,Quantity,Profit
1,1,10.0,100.00000000010002,800
1,2,7.0,1000.0000000010001,5000
2,1,11.0,-100.00000000010021,-900
2,2,7.0,1100.0000000011003,5500
3,1,8.0,400.00000000040006,2400
3,2,6.0,1000.0000000010001,4000
4,1,9.0,300.0000000003,2100
4,2,7.0,900.0000000009001,4500
5,1,8.0,400.00000000040006,2400
5,2,6.0,1000.0000000010001,4000
6,1,7.0,700.0000000007001,3500
6,2,7.0,700.0000000007001,3500
7,1,8.0,500.00000000050005,3000
7,2,7.0,800.0000000008001,4000
8,1,9.0,200.00000000020003,1400
8,2,6.0,1100.0000000011003,4400
9,1,8.0,500.00000000050005,3000
9,2,7.0,800.0000000008001,4000
10,1,9.0,300.0000000003,2100
10,2,7.0,900.0000000009001,4500
11,1,7.0,800.0000000008001,4000
11,2,8.0,500.00000000050005,3000
12,1,8.0,600.0000000006,3600
12,2,8.0,600.0000000006,3600
13,1,7.0,700.0000000007001,3500
13,2,7.0,700.0000000007001,3500
14,1,8.0,400.00000000040006,2400
14,2,6.0,1000.0000000010001,4000
15,1,8.0,500.00000000050005,3000
15,2,7.0,800.0000000008001,4000
16,1,7.0,700.0000000007001,3500
16,2,7.0,700.0000000007001,3500
17,1,7.0,600.0000000006,3000
17,2,6.0,900.0000000009001,3600
18,1,7.0,700.0000000007001,3500
18,2,7.0,700.0000000007001,3500
19,1,7.0,700.0000000007001,3500
19,2,7.0,700.0000000007001,3500
