Round,FirmID,Price,Quantity,Profit
1,1,10.0,100.00000000010002,800
1,2,7.0,1000.0000000010001,5000
2,1,11.0,-100.00000000010021,-900
2,2,7.0,1100.0000000011003,5500
3,1,7.0,700.0000000007001,3500
3,2,7.0,700.0000000007001,3500
4,1,7.0,700.0000000007001,3500
4,2,7.0,700.0000000007001,3500
5,1,7.0,700.0000000007001,3500
5,2,7.0,700.0000000007001,3500
6,1,7.0,700.0000000007001,3500
6,2,7.0,700.0000000007001,3500
7,1,7.0,700.0000000007001,3500
7,2,7.0,700.0000000007001,3500
8,1,7.0,700.0000000007001,3500
8,2,7.0,700.0000000007001,3500
9,1,7.0,700.0000000007001,3500
9,2,7.0,700.0000000007001,3500
